,index,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,temperature_2m,relative_humidity_2m,wind_speed_10m,hour,day,month,day_of_week,season,aqi_change_rate,temp_change_rate,humidity_change_rate
1970-01-01 00:00:00.000010855,2024-04-30 20:00:00,4,327.11,0.0,7.88,107.29,3.19,28.66,120.37,3.61,27.3,26.0,20.5,0,1,1,3,1,1.0,-0.1999999999999993,-25.0
1970-01-01 00:00:00.000010856,2024-04-30 21:00:00,4,300.41,0.0,5.74,110.15,3.43,33.77,150.84,3.7,26.3,10.0,20.2,0,1,1,3,1,0.0,-1.0,-16.0
1970-01-01 00:00:00.000010857,2024-04-30 22:00:00,4,287.06,0.0,4.58,108.72,3.31,36.35,164.49,3.67,25.3,10.0,19.6,0,1,1,3,1,0.0,-1.0,0.0
1970-01-01 00:00:00.000010858,2024-04-30 23:00:00,4,297.07,0.0,4.8,105.86,3.61,33.59,151.52,4.18,24.4,15.0,18.1,0,1,1,3,1,0.0,-0.9000000000000021,5.0
1970-01-01 00:00:00.000010859,2024-05-01 00:00:00,4,317.1,0.0,5.74,104.43,4.23,32.79,146.16,5.07,23.6,12.0,17.6,0,1,1,3,1,0.0,-0.7999999999999972,-3.0
1970-01-01 00:00:00.000010860,2024-05-01 01:00:00,4,343.8,0.0,7.63,100.14,5.07,34.29,151.25,5.51,23.8,15.0,17.9,0,1,1,3,1,0.0,0.1999999999999993,3.0
1970-01-01 00:00:00.000010861,2024-05-01 02:00:00,4,427.25,0.18,12.17,95.84,6.26,37.38,163.81,5.7,24.8,11.0,17.9,0,1,1,3,1,0.0,1.0,-4.0
1970-01-01 00:00:00.000010862,2024-05-01 03:00:00,4,574.11,1.96,19.71,88.69,9.89,40.21,169.05,6.27,27.7,10.0,17.1,0,1,1,3,1,0.0,2.8999999999999986,-1.0
1970-01-01 00:00:00.000010863,2024-05-01 04:00:00,4,607.49,3.97,21.76,90.12,17.64,33.75,136.3,5.57,30.8,8.0,22.3,0,1,1,3,1,0.0,3.1000000000000014,-2.0
1970-01-01 00:00:00.000010864,2024-05-01 05:00:00,4,540.73,3.8,18.34,100.14,20.27,27.57,108.52,5.13,33.2,6.0,28.0,0,1,1,3,1,0.0,2.400000000000002,-2.0
1970-01-01 00:00:00.000010865,2024-05-01 06:00:00,4,447.27,2.35,12.68,118.73,19.79,25.34,101.38,4.18,34.7,6.0,27.8,0,1,1,3,1,0.0,1.5,0.0
1970-01-01 00:00:00.000010866,2024-05-01 07:00:00,3,357.15,1.24,7.45,133.04,12.64,22.04,92.16,2.53,36.0,5.0,24.2,0,1,1,3,1,-1.0,1.2999999999999972,-1.0
1970-01-01 00:00:00.000010867,2024-05-01 08:00:00,3,347.14,1.05,6.51,135.9,7.51,22.08,97.01,2.22,36.8,5.0,23.6,0,1,1,3,1,0.0,0.7999999999999972,0.0
1970-01-01 00:00:00.000010868,2024-05-01 09:00:00,4,350.48,1.08,6.77,134.47,4.77,23.44,105.16,2.09,36.6,6.0,24.1,0,1,1,3,1,1.0,-0.19999999999999574,1.0
1970-01-01 00:00:00.000010869,2024-05-01 10:00:00,4,413.89,1.79,10.54,125.89,3.78,29.01,130.76,2.5,35.9,7.0,25.3,0,1,1,3,1,0.0,-0.7000000000000028,1.0
1970-01-01 00:00:00.000010870,2024-05-01 11:00:00,4,467.3,2.51,14.91,114.44,3.49,32.6,144.91,2.82,34.8,11.0,25.3,0,1,1,3,1,0.0,-1.1000000000000014,4.0
1970-01-01 00:00:00.000010871,2024-05-01 12:00:00,4,507.35,2.79,18.68,103.0,3.13,32.51,137.4,2.85,32.7,18.0,24.5,0,1,1,3,1,0.0,-2.0999999999999943,7.0
1970-01-01 00:00:00.000010872,2024-05-01 13:00:00,4,587.46,2.49,26.39,87.98,3.13,31.77,125.57,2.98,31.6,18.0,20.0,0,1,1,3,1,0.0,-1.1000000000000014,0.0
1970-01-01 00:00:00.000010873,2024-05-01 14:00:00,4,600.81,0.5,30.5,79.39,3.19,32.68,124.08,3.13,29.2,34.0,19.1,0,1,1,3,1,0.0,-2.400000000000002,16.0
1970-01-01 00:00:00.000010874,2024-05-01 15:00:00,4,520.71,0.0,23.31,85.12,3.16,33.22,121.72,3.32,27.9,48.0,16.7,0,1,1,3,1,0.0,-1.3000000000000007,14.0
1970-01-01 00:00:00.000010875,2024-05-01 16:00:00,3,453.95,0.0,17.48,91.55,3.28,29.11,94.49,3.45,27.3,48.0,13.9,0,1,1,3,1,-1.0,-0.5999999999999979,0.0
1970-01-01 00:00:00.000010876,2024-05-01 17:00:00,3,373.84,0.0,11.82,98.71,2.86,22.5,64.44,2.91,26.7,56.0,11.3,0,1,1,3,1,0.0,-0.6000000000000014,8.0
1970-01-01 00:00:00.000010877,2024-05-01 18:00:00,3,323.77,0.0,8.4,104.43,2.47,18.89,51.67,2.34,26.1,66.0,10.0,0,1,1,3,1,0.0,-0.5999999999999979,10.0
1970-01-01 00:00:00.000010878,2024-05-01 19:00:00,3,300.41,0.0,7.2,107.29,2.21,17.03,46.44,1.79,25.6,71.0,10.9,0,1,1,3,1,0.0,-0.5,5.0
1970-01-01 00:00:00.000010879,2024-05-01 20:00:00,3,287.06,0.0,6.68,110.15,2.21,16.06,41.8,1.38,25.5,73.0,12.2,0,1,1,3,1,0.0,-0.10000000000000142,2.0
1970-01-01 00:00:00.000010880,2024-05-01 21:00:00,3,283.72,0.0,5.27,108.72,2.56,18.52,43.13,1.68,25.6,75.0,11.3,0,1,1,3,1,0.0,0.10000000000000142,2.0
1970-01-01 00:00:00.000010881,2024-05-01 22:00:00,2,337.12,0.0,6.43,98.71,2.8,22.61,45.66,2.82,24.8,75.0,9.6,0,1,1,3,1,-1.0,-0.8000000000000007,0.0
1970-01-01 00:00:00.000010882,2024-05-01 23:00:00,3,427.25,0.0,9.42,87.98,3.81,26.17,49.76,4.56,23.4,77.0,9.7,0,1,1,3,1,1.0,-1.4000000000000021,2.0
1970-01-01 00:00:00.000010883,2024-05-02 00:00:00,3,560.76,0.0,14.39,77.96,5.72,29.59,54.98,7.09,22.0,80.0,11.0,0,1,1,3,1,0.0,-1.3999999999999986,3.0
1970-01-01 00:00:00.000010884,2024-05-02 01:00:00,3,847.82,0.0,27.42,60.8,9.18,36.36,63.71,12.29,22.1,93.0,11.2,0,1,1,3,1,0.0,0.10000000000000142,13.0
1970-01-01 00:00:00.000010885,2024-05-02 02:00:00,3,1335.14,0.96,50.72,35.76,13.35,47.02,78.32,19.25,22.9,79.0,10.9,0,1,1,3,1,0.0,0.7999999999999972,-14.0
1970-01-01 00:00:00.000010886,2024-05-02 03:00:00,4,2349.85,22.13,77.46,15.2,19.55,68.77,110.15,29.13,26.0,61.0,10.3,0,1,1,3,1,1.0,3.1000000000000014,-18.0
1970-01-01 00:00:00.000010887,2024-05-02 04:00:00,5,3631.59,66.16,94.59,15.02,26.23,89.47,142.29,35.97,29.2,40.0,11.3,0,1,1,3,1,1.0,3.1999999999999993,-21.0
1970-01-01 00:00:00.000010888,2024-05-02 05:00:00,5,4486.08,89.41,113.79,21.28,29.33,103.15,161.83,38.5,32.8,19.0,11.3,0,1,1,3,1,0.0,3.599999999999998,-21.0
1970-01-01 00:00:00.000010889,2024-05-02 06:00:00,5,3845.21,53.64,124.75,51.5,25.51,101.83,161.14,33.44,35.6,11.0,8.7,0,1,1,3,1,0.0,2.8000000000000043,-8.0
1970-01-01 00:00:00.000010890,2024-05-02 07:00:00,4,2403.26,17.88,90.48,117.3,15.97,74.71,130.94,21.79,36.3,9.0,1.9,0,1,1,3,1,-1.0,0.6999999999999957,-2.0
1970-01-01 00:00:00.000010891,2024-05-02 08:00:00,3,1348.5,8.27,49.35,134.47,8.58,45.46,96.29,11.65,35.5,24.0,17.6,0,1,1,3,1,-1.0,-0.7999999999999972,15.0
1970-01-01 00:00:00.000010892,2024-05-02 09:00:00,3,841.14,6.43,29.13,100.14,5.13,32.54,78.57,6.21,34.5,30.0,23.8,0,1,1,3,1,0.0,-1.0,6.0
1970-01-01 00:00:00.000010893,2024-05-02 10:00:00,3,554.08,4.53,17.14,77.96,3.34,27.9,74.56,3.39,34.0,32.0,27.6,0,1,1,3,1,0.0,-0.5,2.0
1970-01-01 00:00:00.000010894,2024-05-02 11:00:00,3,494.0,4.19,14.91,63.66,2.95,28.02,80.82,2.66,32.2,42.0,29.5,0,1,1,3,1,0.0,-1.7999999999999972,10.0
1970-01-01 00:00:00.000010895,2024-05-02 12:00:00,3,467.3,3.91,14.22,47.92,2.68,26.73,85.4,2.12,31.8,40.0,29.0,0,1,1,3,1,0.0,-0.40000000000000213,-2.0
1970-01-01 00:00:00.000010896,2024-05-02 13:00:00,3,500.68,3.07,19.02,33.26,2.77,24.62,84.23,1.92,30.9,41.0,23.1,0,1,1,3,1,0.0,-0.9000000000000021,1.0
1970-01-01 00:00:00.000010897,2024-05-02 14:00:00,3,520.71,0.67,24.68,24.68,2.92,23.9,81.62,2.09,29.5,48.0,20.0,0,1,1,3,1,0.0,-1.3999999999999986,7.0
1970-01-01 00:00:00.000010898,2024-05-02 15:00:00,3,473.98,0.04,20.91,28.61,3.04,24.09,80.15,2.44,28.4,65.0,15.7,0,1,1,3,1,0.0,-1.1000000000000014,17.0
1970-01-01 00:00:00.000010899,2024-05-02 16:00:00,3,447.27,0.01,16.62,33.26,3.31,23.92,79.58,2.69,27.7,75.0,11.9,0,1,1,3,1,0.0,-0.6999999999999993,10.0
1970-01-01 00:00:00.000010900,2024-05-02 17:00:00,3,390.53,0.0,11.82,37.91,2.98,22.49,75.24,2.31,27.1,80.0,12.3,0,1,1,3,1,0.0,-0.5999999999999979,5.0
1970-01-01 00:00:00.000010901,2024-05-02 18:00:00,3,360.49,0.0,9.0,40.05,2.62,20.38,69.4,1.95,26.9,83.0,12.7,0,1,1,3,1,0.0,-0.20000000000000284,3.0
1970-01-01 00:00:00.000010902,2024-05-02 19:00:00,3,340.46,0.0,7.63,40.41,2.26,17.64,64.07,1.44,26.4,89.0,12.8,0,1,1,3,1,0.0,-0.5,6.0
1970-01-01 00:00:00.000010903,2024-05-02 20:00:00,3,317.1,0.0,6.17,40.05,2.09,14.51,56.43,0.89,26.2,89.0,12.5,0,1,1,3,1,0.0,-0.1999999999999993,0.0
1970-01-01 00:00:00.000010904,2024-05-02 21:00:00,2,307.08,0.0,4.37,40.77,2.18,12.93,49.14,0.83,26.2,88.0,13.1,0,1,1,3,1,-1.0,0.0,-1.0
1970-01-01 00:00:00.000010905,2024-05-02 22:00:00,2,303.75,0.0,3.08,43.27,2.15,13.15,47.63,0.82,26.2,86.0,15.2,0,1,1,3,1,0.0,0.0,-2.0
1970-01-01 00:00:00.000010906,2024-05-02 23:00:00,2,303.75,0.0,2.59,45.42,2.12,14.26,47.89,0.8,26.1,88.0,17.3,0,1,1,3,1,0.0,-0.09999999999999787,2.0
1970-01-01 00:00:00.000010907,2024-05-03 00:00:00,2,303.75,0.0,2.51,45.78,2.18,15.5,48.27,0.8,26.0,91.0,17.7,0,1,1,3,1,0.0,-0.10000000000000142,3.0
1970-01-01 00:00:00.000010908,2024-05-03 01:00:00,3,317.1,0.0,3.17,45.78,2.5,17.1,50.72,0.92,26.1,95.0,15.1,0,1,1,3,1,1.0,0.10000000000000142,4.0
1970-01-01 00:00:00.000010909,2024-05-03 02:00:00,3,340.46,0.03,4.88,44.7,2.86,18.77,54.63,1.19,27.1,89.0,17.7,0,1,1,3,1,0.0,1.0,-6.0
1970-01-01 00:00:00.000010910,2024-05-03 03:00:00,3,440.6,0.89,10.28,39.34,3.49,21.31,59.16,2.15,28.5,80.0,23.1,0,1,1,3,1,0.0,1.3999999999999986,-9.0
1970-01-01 00:00:00.000010911,2024-05-03 04:00:00,3,627.52,5.03,18.68,32.54,4.35,24.63,64.92,3.36,30.1,71.0,24.1,0,1,1,3,1,0.0,1.6000000000000014,-9.0
1970-01-01 00:00:00.000010912,2024-05-03 05:00:00,3,734.33,8.49,21.76,36.12,4.71,27.66,71.06,4.31,31.1,68.0,24.2,0,1,1,3,1,0.0,1.0,-3.0
1970-01-01 00:00:00.000010913,2024-05-03 06:00:00,3,700.95,7.38,19.88,49.35,4.65,29.84,77.19,4.69,31.5,66.0,25.9,0,1,1,3,1,0.0,0.3999999999999986,-2.0
1970-01-01 00:00:00.000010914,2024-05-03 07:00:00,3,594.14,4.58,16.62,55.79,3.93,29.0,78.78,3.86,32.9,57.0,26.8,0,1,1,3,1,0.0,1.3999999999999986,-9.0
1970-01-01 00:00:00.000010915,2024-05-03 08:00:00,3,520.71,3.58,13.54,60.08,3.52,27.75,76.73,2.98,33.0,47.0,26.8,0,1,1,3,1,0.0,0.10000000000000142,-10.0
1970-01-01 00:00:00.000010916,2024-05-03 09:00:00,3,480.65,2.96,12.0,62.23,3.31,25.89,70.95,2.37,32.8,38.0,29.4,0,1,1,3,1,0.0,-0.20000000000000284,-9.0
1970-01-01 00:00:00.000010917,2024-05-03 10:00:00,3,433.92,2.37,10.37,62.23,2.95,21.98,58.84,1.87,31.9,44.0,26.7,0,1,1,3,1,0.0,-0.8999999999999986,6.0
1970-01-01 00:00:00.000010918,2024-05-03 11:00:00,2,433.92,2.15,11.31,60.8,2.86,17.95,44.36,1.82,32.0,47.0,30.7,0,1,1,3,1,-1.0,0.10000000000000142,3.0
1970-01-01 00:00:00.000010919,2024-05-03 12:00:00,2,440.6,1.73,13.54,59.37,2.71,14.88,32.95,1.82,31.5,50.0,29.4,0,1,1,3,1,0.0,-0.5,3.0
1970-01-01 00:00:00.000010920,2024-05-03 13:00:00,2,480.65,0.91,18.85,54.36,2.71,13.47,27.8,1.88,30.1,58.0,25.3,0,1,1,3,1,0.0,-1.3999999999999986,8.0
1970-01-01 00:00:00.000010921,2024-05-03 14:00:00,2,473.98,0.1,19.02,55.07,2.5,13.59,26.84,1.85,28.9,67.0,22.6,0,1,1,3,1,0.0,-1.2000000000000028,9.0
1970-01-01 00:00:00.000010922,2024-05-03 15:00:00,2,417.23,0.0,13.54,62.23,2.26,14.27,27.44,1.84,28.5,70.0,21.9,0,1,1,3,1,0.0,-0.3999999999999986,3.0
1970-01-01 00:00:00.000010923,2024-05-03 16:00:00,2,387.19,0.0,10.2,65.8,2.26,14.92,28.14,1.85,28.4,70.0,24.7,0,1,1,3,1,0.0,-0.10000000000000142,0.0
1970-01-01 00:00:00.000010924,2024-05-03 17:00:00,2,357.15,0.0,7.54,68.66,2.12,14.92,28.49,1.65,28.0,74.0,22.6,0,1,1,3,1,0.0,-0.3999999999999986,4.0
1970-01-01 00:00:00.000010925,2024-05-03 18:00:00,2,343.8,0.0,6.25,70.1,1.97,14.7,29.02,1.47,27.8,80.0,21.6,0,1,1,3,1,0.0,-0.1999999999999993,6.0
1970-01-01 00:00:00.000010926,2024-05-03 19:00:00,2,327.11,0.0,5.36,71.53,1.7,14.08,28.67,1.06,27.4,83.0,21.5,0,1,1,3,1,0.0,-0.40000000000000213,3.0
1970-01-01 00:00:00.000010927,2024-05-03 20:00:00,2,303.75,0.0,4.07,73.67,1.53,13.44,28.12,0.59,27.2,85.0,21.0,0,1,1,3,1,0.0,-0.1999999999999993,2.0
1970-01-01 00:00:00.000010928,2024-05-03 21:00:00,2,280.38,0.0,2.12,75.1,1.25,13.26,28.38,0.39,27.0,86.0,20.2,0,1,1,3,1,0.0,-0.1999999999999993,1.0
1970-01-01 00:00:00.000010929,2024-05-03 22:00:00,2,270.37,0.0,1.39,75.82,1.13,13.32,28.79,0.32,26.9,87.0,19.9,0,1,1,3,1,0.0,-0.10000000000000142,1.0
1970-01-01 00:00:00.000010930,2024-05-03 23:00:00,2,270.37,0.0,1.21,76.53,1.12,13.77,29.54,0.28,26.8,86.0,22.0,0,1,1,3,1,0.0,-0.09999999999999787,-1.0
1970-01-01 00:00:00.000010931,2024-05-04 00:00:00,2,267.03,0.0,1.16,77.25,1.1,13.98,29.59,0.25,26.6,86.0,23.3,0,1,1,3,1,0.0,-0.1999999999999993,0.0
1970-01-01 00:00:00.000010932,2024-05-04 01:00:00,2,273.7,0.0,1.41,76.53,1.25,13.56,28.2,0.3,26.7,85.0,25.7,0,1,1,3,1,0.0,0.09999999999999787,-1.0
1970-01-01 00:00:00.000010933,2024-05-04 02:00:00,2,283.72,0.02,2.14,74.39,1.49,12.81,26.34,0.46,27.3,79.0,25.7,0,1,1,3,1,0.0,0.6000000000000014,-6.0
1970-01-01 00:00:00.000010934,2024-05-04 03:00:00,2,323.77,0.37,4.2,72.24,1.86,12.8,25.76,0.9,28.4,74.0,27.1,0,1,1,3,1,0.0,1.0999999999999979,-5.0
1970-01-01 00:00:00.000010935,2024-05-04 04:00:00,2,367.16,1.15,6.08,73.67,2.21,13.1,25.68,1.2,29.8,63.0,31.4,0,1,1,3,1,0.0,1.4000000000000021,-11.0
1970-01-01 00:00:00.000010936,2024-05-04 05:00:00,2,360.49,1.15,5.14,79.39,2.21,12.99,24.89,1.2,30.9,56.0,31.9,0,1,1,3,1,0.0,1.0999999999999979,-7.0
1970-01-01 00:00:00.000010937,2024-05-04 06:00:00,2,333.79,0.78,3.56,82.25,2.09,12.04,22.78,1.06,31.4,52.0,30.6,0,1,1,3,1,0.0,0.5,-4.0
1970-01-01 00:00:00.000010938,2024-05-04 07:00:00,2,310.42,0.59,2.72,81.54,1.8,10.57,20.61,0.84,32.8,43.0,32.0,0,1,1,3,1,0.0,1.3999999999999986,-9.0
1970-01-01 00:00:00.000010939,2024-05-04 08:00:00,2,307.08,0.61,2.74,80.82,1.83,10.07,20.6,0.8,33.1,41.0,32.6,0,1,1,3,1,0.0,0.30000000000000426,-2.0
1970-01-01 00:00:00.000010940,2024-05-04 09:00:00,2,310.42,0.7,3.08,79.39,1.83,9.89,20.79,0.79,33.5,40.0,32.8,0,1,1,3,1,0.0,0.3999999999999986,-1.0
1970-01-01 00:00:00.000010941,2024-05-04 10:00:00,2,330.45,1.03,4.24,75.82,1.94,10.4,21.32,0.95,33.0,44.0,31.4,0,1,1,3,1,0.0,-0.5,4.0
1970-01-01 00:00:00.000010942,2024-05-04 11:00:00,2,360.49,1.55,6.0,70.1,2.06,11.18,22.27,1.17,31.5,54.0,29.3,0,1,1,3,1,0.0,-1.5,10.0
1970-01-01 00:00:00.000010943,2024-05-04 12:00:00,2,387.19,1.98,8.05,62.23,2.0,12.06,23.98,1.25,30.5,62.0,28.2,0,1,1,3,1,0.0,-1.0,8.0
1970-01-01 00:00:00.000010944,2024-05-04 13:00:00,2,427.25,1.98,11.82,53.64,2.03,13.67,27.47,1.28,29.6,64.0,23.2,0,1,1,3,1,0.0,-0.8999999999999986,2.0
1970-01-01 00:00:00.000010945,2024-05-04 14:00:00,2,417.23,0.44,13.71,48.64,1.97,16.29,34.27,1.2,28.4,73.0,21.2,0,1,1,3,1,0.0,-1.2000000000000028,9.0
1970-01-01 00:00:00.000010946,2024-05-04 15:00:00,2,360.49,0.0,10.02,50.78,1.85,19.22,42.19,1.12,27.7,80.0,18.6,0,1,1,3,1,0.0,-0.6999999999999993,7.0
1970-01-01 00:00:00.000010947,2024-05-04 16:00:00,2,327.11,0.0,7.45,52.21,1.89,20.65,47.38,1.14,27.3,85.0,17.7,0,1,1,3,1,0.0,-0.3999999999999986,5.0
1970-01-01 00:00:00.000010948,2024-05-04 17:00:00,2,300.41,0.0,5.65,51.5,1.74,20.84,49.1,1.03,27.2,83.0,19.2,0,1,1,3,1,0.0,-0.10000000000000142,-2.0
1970-01-01 00:00:00.000010949,2024-05-04 18:00:00,2,287.06,0.0,4.67,48.64,1.59,20.14,48.1,0.95,27.1,82.0,19.4,0,1,1,3,1,0.0,-0.09999999999999787,-1.0
1970-01-01 00:00:00.000010950,2024-05-04 19:00:00,2,273.7,0.0,4.07,45.78,1.39,17.38,42.14,0.72,26.9,84.0,19.7,0,1,1,3,1,0.0,-0.20000000000000284,2.0
1970-01-01 00:00:00.000010951,2024-05-04 20:00:00,2,253.68,0.0,3.13,45.06,1.27,13.74,34.93,0.41,26.5,87.0,18.6,0,1,1,3,1,0.0,-0.3999999999999986,3.0
1970-01-01 00:00:00.000010952,2024-05-04 21:00:00,2,243.66,0.0,2.08,45.06,1.28,11.42,30.66,0.37,26.2,90.0,15.2,0,1,1,3,1,0.0,-0.3000000000000007,3.0
1970-01-01 00:00:00.000010953,2024-05-04 22:00:00,2,236.99,0.0,1.48,44.7,1.22,10.29,29.05,0.35,25.9,93.0,13.3,0,1,1,3,1,0.0,-0.3000000000000007,3.0
1970-01-01 00:00:00.000010954,2024-05-04 23:00:00,2,236.99,0.0,1.34,44.35,1.28,10.06,29.1,0.36,26.0,91.0,16.3,0,1,1,3,1,0.0,0.10000000000000142,-2.0
1970-01-01 00:00:00.000010955,2024-05-05 00:00:00,2,236.99,0.0,1.3,45.42,1.34,10.15,29.25,0.37,26.2,87.0,21.2,0,1,1,3,1,0.0,0.1999999999999993,-4.0
1970-01-01 00:00:00.000010956,2024-05-05 01:00:00,2,240.33,0.0,1.39,50.78,1.36,10.17,29.17,0.38,26.4,85.0,23.6,0,1,1,3,1,0.0,0.1999999999999993,-2.0
1970-01-01 00:00:00.000010957,2024-05-05 02:00:00,2,247.0,0.04,1.91,51.5,1.48,10.52,30.23,0.48,27.2,79.0,25.1,0,1,1,3,1,0.0,0.8000000000000007,-6.0
1970-01-01 00:00:00.000010958,2024-05-05 03:00:00,2,277.04,0.47,3.21,50.78,1.64,11.21,32.13,0.79,28.5,71.0,27.2,0,1,1,3,1,0.0,1.3000000000000007,-8.0
1970-01-01 00:00:00.000010959,2024-05-05 04:00:00,2,320.43,1.33,4.97,52.93,1.89,12.11,34.64,1.03,29.7,67.0,27.1,0,1,1,3,1,0.0,1.1999999999999993,-4.0
1970-01-01 00:00:00.000010960,2024-05-05 05:00:00,2,327.11,1.44,4.88,59.37,1.97,12.76,36.5,1.09,30.8,61.0,27.4,0,1,1,3,1,0.0,1.1000000000000014,-6.0
1970-01-01 00:00:00.000010961,2024-05-05 06:00:00,2,310.42,1.08,3.86,63.66,1.97,13.28,38.13,1.08,31.6,59.0,29.5,0,1,1,3,1,0.0,0.8000000000000007,-2.0
1970-01-01 00:00:00.000010962,2024-05-05 07:00:00,2,290.39,0.86,3.08,62.23,1.76,13.49,39.09,0.89,32.2,56.0,31.4,0,1,1,3,1,0.0,0.6000000000000014,-3.0
1970-01-01 00:00:00.000010963,2024-05-05 08:00:00,2,287.06,0.87,3.0,58.65,1.74,13.86,40.62,0.81,32.6,53.0,32.5,0,1,1,3,1,0.0,0.3999999999999986,-3.0
1970-01-01 00:00:00.000010964,2024-05-05 09:00:00,2,290.39,0.99,3.26,57.22,1.68,13.85,41.44,0.78,32.7,53.0,32.1,0,1,1,3,1,0.0,0.10000000000000142,0.0
1970-01-01 00:00:00.000010965,2024-05-05 10:00:00,2,300.41,1.16,3.68,55.07,1.62,13.81,42.28,0.78,32.3,55.0,30.9,0,1,1,3,1,0.0,-0.4000000000000057,2.0
1970-01-01 00:00:00.000010966,2024-05-05 11:00:00,2,310.42,1.44,4.41,51.5,1.65,13.99,43.5,0.85,31.7,59.0,30.0,0,1,1,3,1,0.0,-0.5999999999999979,4.0
1970-01-01 00:00:00.000010967,2024-05-05 12:00:00,2,327.11,1.68,5.65,47.92,1.61,14.02,44.3,0.91,30.7,63.0,29.7,0,1,1,3,1,0.0,-1.0,4.0
1970-01-01 00:00:00.000010968,2024-05-05 13:00:00,2,360.49,1.68,8.83,42.56,1.65,14.07,45.55,1.0,29.5,70.0,24.7,0,1,1,3,1,0.0,-1.1999999999999993,7.0
1970-01-01 00:00:00.000010969,2024-05-05 14:00:00,2,363.83,0.4,11.48,38.98,1.64,13.76,46.22,1.04,28.3,78.0,20.4,0,1,1,3,1,0.0,-1.1999999999999993,8.0
1970-01-01 00:00:00.000010970,2024-05-05 15:00:00,2,340.46,0.0,9.51,40.41,1.61,13.14,45.87,1.16,27.7,84.0,16.7,0,1,1,3,1,0.0,-0.6000000000000014,6.0
1970-01-01 00:00:00.000010971,2024-05-05 16:00:00,2,330.45,0.0,7.97,42.56,1.76,12.7,44.71,1.31,27.4,87.0,12.3,0,1,1,3,1,0.0,-0.3000000000000007,3.0
1970-01-01 00:00:00.000010972,2024-05-05 17:00:00,2,313.76,0.0,6.43,47.21,1.8,12.6,44.28,1.27,27.2,84.0,13.8,0,1,1,3,1,0.0,-0.1999999999999993,-3.0
1970-01-01 00:00:00.000010973,2024-05-05 18:00:00,2,303.75,0.0,5.74,50.78,1.86,12.94,44.77,1.25,27.0,84.0,11.9,0,1,1,3,1,0.0,-0.1999999999999993,0.0
1970-01-01 00:00:00.000010974,2024-05-05 19:00:00,2,293.73,0.0,5.36,52.93,1.79,12.68,44.12,1.0,26.8,82.0,12.4,0,1,1,3,1,0.0,-0.1999999999999993,-2.0
1970-01-01 00:00:00.000010975,2024-05-05 20:00:00,2,273.7,0.0,4.28,55.07,1.62,12.25,43.53,0.58,26.6,81.0,13.3,0,1,1,3,1,0.0,-0.1999999999999993,-1.0
1970-01-01 00:00:00.000010976,2024-05-05 21:00:00,2,267.03,0.0,3.6,57.94,2.0,12.95,45.27,0.66,26.7,79.0,15.6,0,1,1,3,1,0.0,0.09999999999999787,-2.0
1970-01-01 00:00:00.000010977,2024-05-05 22:00:00,2,257.02,0.0,2.68,62.23,2.03,13.75,47.6,0.64,26.7,77.0,16.7,0,1,1,3,1,0.0,0.0,-2.0
1970-01-01 00:00:00.000010978,2024-05-05 23:00:00,2,250.34,0.0,2.27,67.23,2.06,14.28,48.34,0.62,26.6,76.0,16.6,0,1,1,3,1,0.0,-0.09999999999999787,-1.0
1970-01-01 00:00:00.000010979,2024-05-06 00:00:00,2,247.0,0.0,2.16,72.24,2.12,14.48,47.98,0.61,26.6,75.0,17.7,0,1,1,3,1,0.0,0.0,-1.0
1970-01-01 00:00:00.000010980,2024-05-06 01:00:00,2,247.0,0.0,2.46,75.1,2.26,14.44,47.59,0.66,27.0,79.0,21.7,0,1,1,3,1,0.0,0.3999999999999986,4.0
1970-01-01 00:00:00.000010981,2024-05-06 02:00:00,2,257.02,0.04,3.13,76.53,2.32,14.69,48.08,0.76,28.1,72.0,19.6,0,1,1,3,1,0.0,1.1000000000000014,-7.0
1970-01-01 00:00:00.000010982,2024-05-06 03:00:00,2,307.08,0.51,5.57,76.53,2.5,15.66,49.86,1.27,30.0,63.0,22.7,0,1,1,3,1,0.0,1.8999999999999986,-9.0
1970-01-01 00:00:00.000010983,2024-05-06 04:00:00,3,373.84,1.59,8.83,77.96,2.92,16.91,51.86,1.71,31.5,54.0,25.5,0,1,1,3,1,1.0,1.5,-9.0
1970-01-01 00:00:00.000010984,2024-05-06 05:00:00,3,387.19,1.9,9.08,87.26,3.19,18.55,55.63,1.88,32.8,49.0,26.8,0,1,1,3,1,0.0,1.2999999999999972,-5.0
1970-01-01 00:00:00.000010985,2024-05-06 06:00:00,3,370.5,1.47,7.45,98.71,3.31,20.53,61.65,1.9,34.0,45.0,27.4,0,1,1,3,1,0.0,1.2000000000000028,-4.0
1970-01-01 00:00:00.000010986,2024-05-06 07:00:00,3,357.15,1.26,6.6,104.43,3.13,22.15,67.28,1.69,34.7,42.0,28.0,0,1,1,3,1,0.0,0.7000000000000028,-3.0
1970-01-01 00:00:00.000010987,2024-05-06 08:00:00,3,370.5,1.4,7.37,105.86,3.13,23.82,70.11,1.66,35.1,40.0,28.8,0,1,1,3,1,0.0,0.3999999999999986,-2.0
1970-01-01 00:00:00.000010988,2024-05-06 09:00:00,3,393.87,1.73,8.83,104.43,3.1,25.33,73.25,1.66,35.0,41.0,29.7,0,1,1,3,1,0.0,-0.10000000000000142,1.0
